timestamp,update_num,policy_loss,value_loss,entropy,approx_kl,clip_fraction,explained_variance,buffer_avg_reward,buffer_win_rate,cumulative_pnl,cumulative_trades,cumulative_win_rate
2026-01-11T05:33:19.771716,1,-0.0391488139051944,6.755336421728134,0.6563009142875671,0.00243834346474614,0.108984375,-0.0002827044614623908,0.034326310069591116,0.96484375,8.55743860405282,43,0.23255813953488372
2026-01-11T05:34:31.055487,2,-0.03416100487811491,5.778614424169064,0.6142244543880224,0.015249375735947979,0.13671875,0.003064238461335189,0.18086283766068892,0.9921875,54.083596671721686,78,0.2692307692307692
2026-01-11T05:35:46.898210,3,-0.03321800318857034,1.1004405568043392,0.7709328383207321,0.018645564443431795,0.12630208333333334,0.008476598432863636,0.04999284393127531,0.84765625,66.67217911610024,129,0.23255813953488372
2026-01-11T05:37:24.028834,4,-0.02299353387206793,1.7014793902635574,0.7205583105484644,0.015518922475166619,0.07682291666666667,0.021134545740773003,0.00910503597794364,0.52734375,77.77626467949078,197,0.19796954314720813
2026-01-11T05:38:41.614585,5,-0.045634172530844806,1.7083315648138524,0.7338661029934883,0.010591742052929476,0.15,-0.041024368887590645,0.030152177374858372,0.02734375,76.57361959365032,259,0.16988416988416988
2026-01-11T05:40:07.571176,6,-0.03623231888438264,0.6618726501862208,0.7412295316656431,0.009148902565357275,0.12760416666666666,-0.00046909637906722423,0.010239555184113881,0.04296875,79.15938878685503,336,0.1636904761904762
2026-01-11T05:41:33.643773,7,-0.040991071766863264,1.7654275087018807,0.7833281755447388,0.007902844583441038,0.12825520833333334,0.004438767720002512,0.05921063787984841,0.03125,94.0868127672601,394,0.1598984771573604
2026-01-11T05:43:07.410452,8,-0.03447221374760071,6.6413925637801485,0.6683363914489746,0.014366475127947828,0.14583333333333334,-0.0009724039679119834,-0.021339062805829864,0.04296875,88.7246450183486,465,0.15913978494623657
2026-01-11T05:44:46.621600,9,-0.04251335489097983,33.30023341178894,0.6803585037589073,0.010125582956243306,0.098828125,0.0040963118682622035,-0.3531653417403535,0.42578125,-0.4675785051665766,558,0.16487455197132617
2026-01-11T05:46:21.478446,10,-0.025611211825162173,0.5042425334453583,0.5283519990742207,0.01380590361659415,0.07890625,-0.017367788433771514,0.014084106698394548,0.97265625,3.019364859944781,587,0.1635434412265758
2026-01-11T05:47:46.319073,11,-0.01781459308695048,0.19435381460934878,0.4863411828875542,0.00020841019577346742,0.048828125,0.005788524484937829,-0.01297475602831952,0.984375,-0.33937650840382394,631,0.15689381933438987
2026-01-11T05:49:02.274167,12,-0.033519276138395074,1.4561859041452407,0.5920209407806396,0.011423988703609212,0.11015625,0.0005097780214797787,-0.03722294124205511,0.9765625,-9.840741147916827,703,0.15220483641536273
2026-01-11T05:50:33.537734,13,-0.03876279128183212,2.609935002667563,0.634984769991466,0.014068666238537324,0.08649553571428571,0.0013410963673824439,0.028801211308876314,0.96484375,2.5042894138239165,777,0.14671814671814673
2026-01-11T05:51:48.176902,14,-0.0331504720573624,51.31631660461426,0.854755774140358,0.019172788587942097,0.08723958333333333,-0.0007262826065557171,0.3453736307711138,0.1953125,85.43712925180222,831,0.15764139590854392
2026-01-11T05:53:00.076103,15,-0.034054437279701234,0.3859703499823809,0.6566630229353905,0.0060657984868157655,0.109375,0.0012531002062228236,-0.007599549434744847,0.03125,83.5162756595309,900,0.15444444444444444
2026-01-11T05:54:15.028855,16,-0.02779428039987882,1.6820828864971797,0.7089599370956421,0.017332485333705943,0.055989583333333336,0.002064637645785128,-0.00010927364693316132,0.03125,83.50084624669721,967,0.15201654601861428
2026-01-11T05:55:48.034567,17,-0.045836282335221766,6.951827973127365,0.8080251395702363,0.003915743908146396,0.11640625,-0.006507158812068425,-0.015760401803899968,0.1015625,79.492552110979,1043,0.15244487056567593
2026-01-11T05:57:01.299355,18,-0.03935863838220636,1.5961936538418133,0.7523381329245038,0.008979899326934375,0.16710069444444445,0.005843934934208983,0.014731367121700572,0.0390625,83.27187808166046,1114,0.15170556552962297
2026-01-11T05:58:18.744943,19,-0.029785554623231292,0.3216604182496667,0.5922111436724663,0.006161489686928689,0.062109375,0.04484575358461407,-0.011398501915731852,0.03515625,80.3772507619259,1169,0.15226689478186484
2026-01-11T05:59:59.534833,20,-0.04152742360851595,0.02628428352597569,0.7691050874335426,0.008674877645846988,0.13616071428571427,-0.2760337617887041,-0.004363893801508996,0.01171875,79.27461679085503,1207,0.1499585749792875
2026-01-11T06:01:49.693145,21,-0.03058685145030419,0.4231088190442986,0.6150681426127752,0.009218874364806753,0.06510416666666667,0.013592391463825182,-0.017313667438505813,0.0078125,79.43812565778838,1235,0.14898785425101216
2026-01-11T06:03:01.292010,22,-0.030474351874242227,0.20757132240881523,0.7105414271354675,0.013714632962849768,0.10026041666666667,-0.027045060845803714,0.014907370365018094,0.02734375,83.25914911986565,1290,0.14806201550387596
2026-01-11T06:04:21.988207,23,-0.02719930311044057,5.148683925469716,0.7229224195082983,0.015820859485150624,0.0546875,0.010307409600801787,0.0015019331808120396,0.0390625,83.6774043808135,1336,0.1504491017964072
2026-01-11T06:06:00.566368,24,-0.04136992879211902,16.62756417989731,0.8338383182883262,0.0038504944066517057,0.095703125,0.007133714938288627,-0.2471054422655396,0.62890625,20.52033375573323,1399,0.14581844174410294
2026-01-11T06:07:15.743213,25,-0.02892275992780924,2.279570333659649,0.8029326349496841,0.01206096498935949,0.0517578125,-0.0012416541258017944,-0.005853571343683573,0.9765625,24.282534484208835,1449,0.14837819185645273
2026-01-11T06:08:34.548338,26,-0.03345330958254635,5.640506660938263,0.6745193660259247,0.01580315326282289,0.072265625,0.03602632250286175,-0.06077759261517647,0.96875,-2.8430979519484625,1527,0.14341846758349705
2026-01-11T06:09:51.210567,27,-0.034827313758432864,6.11774098277092,0.7480900168418885,0.011834411940071732,0.0546875,-0.009944170959361287,-0.03464890952021358,0.9765625,-11.79841939071877,1587,0.13988657844990549
2026-01-11T06:11:24.506082,28,-0.039190760891263686,48.27508560816447,0.8249153196811676,0.010736220244628688,0.09114583333333333,0.0016176348169686383,0.18796973457902044,0.97265625,36.51676871970387,1637,0.14294441050702505
2026-01-11T06:12:47.019968,29,-0.03375220438465476,30.268315076828003,0.8254773169755936,0.01951165613718331,0.03125,-0.01805065227967262,0.008527220045323308,0.875,38.709280393785704,1707,0.14645577035735208
2026-01-11T06:14:40.834622,30,-0.04552143993787468,4.782437545061112,0.7816030785441399,0.00742852680850774,0.104296875,-0.0422852585260185,-0.1414082333071435,0.96484375,1.956104593711633,1768,0.1436651583710407
2026-01-11T06:16:25.637821,31,-0.040546620497480035,0.6336083706468344,0.7564663261175155,0.00798767787637189,0.1640625,-0.010420922197333704,-0.024118804729119626,0.98046875,-1.8808189736880232,1800,0.1438888888888889
2026-01-11T06:17:46.111601,32,-0.036988870101049544,1.5816301055252553,0.7021854877471924,0.00935537227196619,0.112109375,0.09173265973191824,0.08058413382064226,0.984375,18.963742643652953,1864,0.14484978540772533
2026-01-11T06:19:04.364769,33,-0.038805123418569565,5.06551730632782,0.7492444291710854,0.016999942163238302,0.06640625,-0.015151155175278541,0.1762035469120165,0.98046875,64.65027485885912,1901,0.14939505523408733
2026-01-11T06:20:18.541066,34,-0.032259189942851665,2.385535231977701,0.6625694826245307,0.0046216567774536085,0.0921875,0.027952998744982804,-0.05491341850544342,0.9609375,50.39611926694254,1969,0.1457592686642966
