timestamp,update_num,policy_loss,value_loss,entropy,approx_kl,clip_fraction,explained_variance,buffer_avg_reward,buffer_win_rate,cumulative_pnl,cumulative_trades,cumulative_win_rate
2026-01-10T17:00:48.684858,1,-0.04112932365387678,3.879870272345013,0.8613239245282279,0.009545869084023353,0.14539930555555555,0.0002221099024969364,0.09036092731473998,0.984375,19.913078820810064,31,0.1935483870967742
2026-01-10T17:02:01.746344,2,-0.047757617430761456,0.19296166580170393,0.837705485522747,0.01987618737621233,0.10546875,-0.0012316109799208608,0.030506514372189854,0.9765625,24.917955994315854,122,0.13114754098360656
2026-01-10T17:03:16.074128,3,-0.04422547295689583,0.05459268228150904,0.910642747581005,0.005862958397483453,0.19140625,-0.012950889898788898,0.0043147471080625475,0.97265625,23.647090000771005,193,0.11917098445595854
2026-01-10T17:04:28.702556,4,-0.027978209196589887,0.07949415920302272,0.8926292918622494,0.008456094306893647,0.0908203125,-0.01806727928855123,0.007965137093873717,0.984375,23.27746620140864,252,0.12301587301587301
2026-01-10T17:05:44.126315,5,-0.06194976140977815,1.7055732533335686,0.9517641998827457,0.017304471322859172,0.1494140625,0.0022309822724295714,0.016952152332973022,0.95703125,24.951548901397008,309,0.12944983818770225
2026-01-10T17:07:11.008007,6,-0.04809288331307471,2.6501118928194045,0.8773081079125404,0.013578386511653662,0.163671875,-0.022475579116522315,-0.0287127457503208,0.95703125,15.562101745932651,391,0.1483375959079284
2026-01-10T17:08:26.065252,7,-0.03508390455196301,2.0552734235922494,0.8612093130747477,0.012097576012214025,0.13932291666666666,0.004017561650558332,0.07039517885636991,0.953125,30.515764111802067,474,0.14978902953586498
2026-01-10T17:09:38.519366,8,-0.051106785982847215,0.9256808154284955,0.8369595900177955,0.005526617175200954,0.151171875,0.004356839735529028,0.019094196532557166,0.984375,32.928210523663516,555,0.14774774774774774
2026-01-10T17:10:51.632995,9,-0.04192112205782905,5.319291926920414,0.8671565633267164,0.012256486013939139,0.12255859375,0.001322534401742903,0.10497375126847241,0.96875,56.42936803830881,610,0.1540983606557377
2026-01-10T17:12:18.510720,10,-0.057738348841667175,5.372886168956756,0.9056574746966362,-0.0039746131806168705,0.191796875,0.019238979833405723,0.0655428036557144,0.9609375,70.33056099392002,672,0.1636904761904762
2026-01-10T17:13:33.266701,11,-0.054014627252601914,1.4327101740572188,0.9175988270176781,0.01430707373138931,0.17838541666666666,0.03715075027343706,0.041386919660241106,0.96875,78.3504144280422,742,0.1765498652291105
2026-01-10T17:14:46.254196,12,-0.054507841961458324,0.2756037048995495,0.869220107793808,0.009862545866053552,0.1734375,0.17189229473692536,-0.017920321219899296,0.98828125,71.77886247311,747,0.1753681392235609
