timestamp,asset,action,side,entry_price,exit_price,size,pnl,duration_sec,time_remaining,prob_at_entry,prob_at_exit,binance_change
2026-01-12T03:34:14.677881,BTC,BUY,UP,0.035,0.025,45.35275580547818,-12.957930230136624,1.520378,0.7187147811111111,0.035,0.025,0.0
2026-01-12T03:34:15.187868,ETH,BUY,UP,0.035,0.035,42.11262641539519,0.0,0.507639,0.7170256555555555,0.035,0.035,0.0
2026-01-12T03:34:16.198585,SOL,BUY,UP,0.02,0.02,45.49242152166748,0.0,2.533607,0.71815357,0.02,0.02,0.0
2026-01-12T03:34:16.705159,ETH,SELL,DOWN,0.965,0.035,44.06885992937616,0.0,0.507485,0.7153373577777778,0.035,0.035,0.0
2026-01-12T03:34:17.212757,SOL,BUY,UP,0.02,0.02,47.696247360921056,0.0,0.505962,0.7147749255555556,0.02,0.02,0.0
2026-01-12T03:34:17.215590,XRP,BUY,UP,0.115,0.14,42.2327744332282,9.181037920267002,3.042535,0.7175903322222221,0.115,0.14,0.0
2026-01-12T03:34:18.227811,BTC,BUY,UP,0.025,0.025,41.14342733228052,0.0,3.041414,0.7164612955555555,0.025,0.025,0.0
2026-01-12T03:34:18.233561,ETH,SELL,DOWN,0.965,0.035,45.457783443586514,0.0,0.512481,0.7136462122222222,0.035,0.035,0.0
2026-01-12T03:34:18.236858,SOL,BUY,UP,0.0395,0.0395,46.424053994055676,0.0,0.513318,0.7136462122222222,0.0395,0.0395,0.0
2026-01-12T03:34:18.238961,XRP,BUY,UP,0.14500000000000002,0.14500000000000002,43.727909197658576,0.0,0.514,0.7136462122222222,0.14500000000000002,0.14500000000000002,0.0
2026-01-12T03:34:19.255379,BTC,BUY,UP,0.025,0.025,43.18396625460648,0.0,0.508169,0.7125041988888889,0.025,0.025,0.0
2026-01-12T03:34:20.276386,BTC,BUY,UP,0.025,0.025,43.5410632428043,0.0,0.510752,0.7113725222222222,0.025,0.025,0.0
2026-01-12T03:34:20.280203,XRP,BUY,UP,0.14500000000000002,0.14500000000000002,43.32633124065705,0.0,1.530672,0.7125041988888889,0.14500000000000002,0.14500000000000002,0.0
2026-01-12T03:34:20.789743,ETH,BUY,UP,0.035,0.035,45.79197909235121,0.0,1.533259,0.7119397666666667,0.035,0.035,0.0
2026-01-12T03:34:20.790840,SOL,BUY,UP,0.0395,0.0395,44.341149911488934,0.0,2.042156,0.7125041988888889,0.0395,0.0395,0.0
2026-01-12T03:34:22.331932,BTC,BUY,UP,0.025,0.025,44.90714193178314,0.0,1.543448,0.7102359922222222,0.025,0.025,0.0
2026-01-12T03:34:22.849639,XRP,BUY,UP,0.14500000000000002,0.14500000000000002,46.6898729532953,0.0,2.057969,0.7102359922222222,0.14500000000000002,0.14500000000000002,0.0
2026-01-12T03:34:31.042217,BTC,SELL,DOWN,0.975,0.025,47.31464909785929,0.0,8.196578,0.7079507588888888,0.025,0.025,0.0
2026-01-12T03:34:31.044633,ETH,BUY,UP,0.035,0.035,45.454813146002266,0.0,9.741833,0.7096655422222222,0.035,0.035,0.0
2026-01-12T03:34:31.565586,XRP,BUY,UP,0.14500000000000002,0.135,48.73868600528878,-3.361288690019918,0.518008,0.6988445633333333,0.14500000000000002,0.135,0.0
2026-01-12T03:34:32.590006,BTC,BUY,UP,0.025,0.025,48.591171856621266,0.0,1.028825,0.6982669122222221,0.025,0.025,0.0
2026-01-12T03:34:33.103314,SOL,BUY,UP,0.0395,0.055,41.32006645098013,16.214203290890936,11.794922,0.7096655422222222,0.0395,0.055,0.0
2026-01-12T03:34:33.616078,BTC,BUY,UP,0.025,0.025,48.49655993595528,0.0,0.51724,0.6965583711111111,0.025,0.025,0.0
2026-01-12T03:34:34.636468,ETH,SELL,DOWN,0.965,0.03,45.170151066505994,0.23404223350521264,3.07375,0.6982669122222221,0.035,0.03,0.0
2026-01-12T03:34:35.146280,SOL,BUY,UP,0.055,0.055,41.60351753043725,0.0,1.527108,0.6959836355555555,0.055,0.055,0.0
2026-01-12T03:34:35.652029,BTC,SELL,DOWN,0.975,0.025,48.61488161512572,0.0,1.523994,0.6954142922222223,0.025,0.025,0.0
2026-01-12T03:34:35.653996,ETH,SELL,DOWN,0.97,0.025,46.35936227329859,0.2389657849139105,0.510082,0.6942871177777777,0.03,0.025,0.0
2026-01-12T03:34:35.657216,XRP,BUY,UP,0.135,0.115,49.20539414036632,-7.289688020795012,3.57327,0.6976892388888889,0.135,0.115,0.0
2026-01-12T03:34:36.173803,SOL,BUY,UP,0.055,0.055,40.89679308046185,0.0,0.518425,0.6937220477777777,0.055,0.055,0.0
2026-01-12T03:34:36.679656,ETH,BUY,UP,0.025,0.03,47.037821702397025,9.4075643404794,0.507446,0.6931451566666667,0.025,0.03,0.0
2026-01-12T03:34:37.696495,BTC,SELL,DOWN,0.975,0.025,49.14610434165158,0.0,1.525785,0.6931451566666667,0.025,0.025,0.0
2026-01-12T03:34:37.698343,ETH,BUY,UP,0.03,0.03,47.30154783765277,0.0,0.512922,0.6920182822222223,0.03,0.03,0.0
2026-01-12T03:34:38.217267,XRP,BUY,UP,0.125,0.125,43.459091417258264,0.0,0.516647,0.6914526844444444,0.125,0.125,0.0
2026-01-12T03:34:38.725591,ETH,BUY,UP,0.03,0.03,47.68597436039312,0.0,0.510217,0.6908739388888889,0.03,0.03,0.0
2026-01-12T03:34:38.727723,SOL,BUY,UP,0.055,0.055,41.45188721075436,0.0,2.046315,0.692581478888889,0.055,0.055,0.0
2026-01-12T03:34:39.745950,BTC,BUY,UP,0.025,0.025,49.729105830613655,0.0,1.531451,0.6908739388888889,0.025,0.025,0.0
2026-01-12T03:34:39.747885,SOL,BUY,UP,0.04,0.04,43.726953542188355,0.0,0.51009,0.6897409466666666,0.04,0.04,0.0
2026-01-12T03:34:40.768546,BTC,SELL,DOWN,0.975,0.025,49.861287649138575,0.0,0.517036,0.6886110666666666,0.025,0.025,0.0
2026-01-12T03:34:40.773478,ETH,BUY,UP,0.03,0.03,48.1161984973187,0.0,1.537824,0.6897409466666666,0.03,0.03,0.0
2026-01-12T03:34:48.183174,SOL,BUY,UP,0.04,0.04,43.30765084222714,0.0,7.928981,0.6886110666666666,0.04,0.04,0.0
2026-01-12T03:34:48.185319,XRP,BUY,UP,0.125,0.13,43.63235717757558,1.7452942871030246,9.455588,0.69030835,0.125,0.13,0.0
2026-01-12T03:34:48.693794,BTC,SELL,DOWN,0.975,0.025,49.885907903094854,0.0,0.51235,0.6797993077777779,0.025,0.025,0.0
2026-01-12T03:34:49.205863,ETH,BUY,UP,0.03,0.03,49.28618580986427,0.0,0.510792,0.679230381111111,0.03,0.03,0.0
2026-01-12T03:34:49.720672,XRP,SELL,DOWN,0.9,0.1,40.955633665554124,0.0,1.022589,0.679230381111111,0.1,0.1,0.0
2026-01-12T03:34:50.229541,ETH,BUY,UP,0.03,0.03,49.18780233269091,0.0,0.512664,0.6780951922222221,0.03,0.03,0.0
2026-01-12T03:34:50.739055,SOL,SELL,DOWN,0.965,0.035,43.75769561915998,0.0,1.531289,0.6786635422222222,0.035,0.035,0.0
2026-01-12T03:34:50.741197,XRP,BUY,UP,0.1,0.1,39.03962798670839,0.0,0.508892,0.6775257955555556,0.1,0.1,0.0
2026-01-12T03:34:51.305803,BTC,BUY,UP,0.025,0.025,49.74868627288656,0.0,2.101489,0.6786635422222222,0.025,0.025,0.0
2026-01-12T03:34:51.819505,ETH,SELL,DOWN,0.975,0.025,48.66633839748161,0.0,0.511674,0.6763305166666667,0.025,0.025,0.0
2026-01-12T03:34:52.332496,XRP,SELL,DOWN,0.9,0.1,40.032465261698746,0.0,0.510009,0.6757609122222222,0.1,0.1,0.0
2026-01-12T03:34:52.838464,ETH,SELL,DOWN,0.975,0.025,48.33033765202886,0.0,0.509531,0.6751916644444445,0.025,0.025,0.0
2026-01-12T03:34:52.840050,SOL,SELL,DOWN,0.97,0.03,42.505641496678905,0.0,0.509169,0.6751916644444445,0.03,0.03,0.0
2026-01-12T03:34:53.867192,BTC,SELL,DOWN,0.975,0.025,49.52701310832937,0.0,2.050594,0.6757609122222222,0.025,0.025,0.0
2026-01-12T03:34:54.381917,XRP,BUY,UP,0.1,0.1,44.01231409045124,0.0,1.540344,0.6746262111111111,0.1,0.1,0.0
2026-01-12T03:34:54.890045,BTC,SELL,DOWN,0.975,0.025,49.730430112996096,0.0,0.512798,0.6729160644444444,0.025,0.025,0.0
2026-01-12T03:34:54.891404,ETH,SELL,DOWN,0.975,0.025,48.57016983114311,0.0,0.512477,0.6729160644444444,0.025,0.025,0.0
2026-01-12T03:34:54.892591,SOL,BUY,UP,0.03,0.03,42.293059488056784,0.0,1.5383,0.6740562044444445,0.03,0.03,0.0
2026-01-12T03:34:56.438065,BTC,SELL,DOWN,0.975,0.025,49.794840941694815,0.0,1.032675,0.6717736144444445,0.025,0.025,0.0
2026-01-12T03:34:56.440486,ETH,BUY,UP,0.025,0.025,48.94556915361854,0.0,0.511335,0.6711928,0.025,0.025,0.0
2026-01-12T03:34:56.442987,SOL,SELL,DOWN,0.97,0.03,44.22167169695628,0.0,1.034702,0.6717736144444445,0.03,0.03,0.0
2026-01-12T03:34:56.444833,XRP,BUY,UP,0.1,0.1,43.77933250474457,0.0,1.551366,0.6723456955555556,0.1,0.1,0.0
2026-01-12T03:34:57.471542,BTC,BUY,UP,0.025,0.025,49.841536107488594,0.0,0.520858,0.6700564533333333,0.025,0.025,0.0
2026-01-12T03:34:57.473810,XRP,BUY,UP,0.1,0.1,45.747017734389175,0.0,0.518081,0.6700564533333333,0.1,0.1,0.0
2026-01-12T03:35:05.393394,BTC,SELL,DOWN,0.975,0.025,49.858252162551665,0.0,7.412402,0.6689125788888888,0.025,0.025,0.0
2026-01-12T03:35:05.395453,ETH,BUY,UP,0.025,0.025,49.113403424770944,0.0,8.442874,0.6700564533333333,0.025,0.025,0.0
2026-01-12T03:35:05.398295,XRP,BUY,UP,0.1,0.09,47.916038689850694,-4.7916038689850735,7.409712,0.6689125788888888,0.1,0.09,0.0
2026-01-12T03:35:05.914880,SOL,BUY,UP,0.03,0.03,45.776069310581555,0.0,8.960692,0.6700564533333333,0.03,0.03,0.0
2026-01-12T03:35:06.426197,BTC,BUY,UP,0.025,0.025,49.11132491270882,0.0,0.52131,0.6601067788888889,0.025,0.025,0.0
2026-01-12T03:35:06.427339,ETH,SELL,DOWN,0.975,0.025,49.25607244450898,0.0,0.52099,0.6601067788888889,0.025,0.025,0.0
2026-01-12T03:35:06.430063,XRP,BUY,UP,0.08499999999999999,0.08499999999999999,41.99400003454923,0.0,0.511331,0.6601067788888889,0.08499999999999999,0.08499999999999999,0.0
2026-01-12T03:35:07.442664,BTC,BUY,UP,0.025,0.025,48.17427867211305,0.0,0.50533,0.6589596566666666,0.025,0.025,0.0
2026-01-12T03:35:07.445594,SOL,SELL,DOWN,0.97,0.025,46.32006556355752,0.23876322455442042,1.01743,0.6595278122222222,0.03,0.025,0.0
2026-01-12T03:35:07.953469,XRP,SELL,DOWN,0.915,0.08499999999999999,37.530309530300244,0.0,1.014097,0.6589596566666666,0.08499999999999999,0.08499999999999999,0.0
2026-01-12T03:35:08.457628,BTC,BUY,UP,0.025,0.025,47.70575598141115,0.0,0.507902,0.6578352711111111,0.025,0.025,0.0
2026-01-12T03:35:08.969428,XRP,BUY,UP,0.065,0.065,34.94185825931558,0.0,0.508155,0.6572715866666667,0.065,0.065,0.0
2026-01-12T03:35:09.480376,BTC,BUY,UP,0.025,0.025,48.22395750094145,0.0,0.515698,0.6567069166666666,0.025,0.025,0.0
2026-01-12T03:35:09.483185,SOL,SELL,DOWN,0.97,0.03,46.10036054129232,0.0,0.51603,0.6567069166666666,0.03,0.03,0.0
2026-01-12T03:35:10.503005,BTC,SELL,DOWN,0.975,0.025,49.009387635569574,0.0,0.513423,0.6555681411111112,0.025,0.025,0.0
2026-01-12T03:35:11.531786,BTC,SELL,DOWN,0.975,0.025,49.411548945584784,0.0,0.507013,0.6544178833333333,0.025,0.025,0.0
2026-01-12T03:35:11.534646,SOL,SELL,DOWN,0.97,0.03,45.90024130441199,0.0,1.543362,0.6555681411111112,0.03,0.03,0.0
2026-01-12T03:35:11.536393,XRP,SELL,DOWN,0.935,0.060000000000000005,33.65474882096048,0.17997191882866184,1.544197,0.6555681411111112,0.065,0.060000000000000005,0.0
2026-01-12T03:35:12.555932,SOL,BUY,UP,0.03,0.03,45.28127284402562,0.0,0.509563,0.6532845088888889,0.03,0.03,0.0
2026-01-12T03:35:13.072282,BTC,SELL,DOWN,0.975,0.025,49.51943236344567,0.0,1.027396,0.6532845088888889,0.025,0.025,0.0
2026-01-12T03:35:14.087823,SOL,BUY,UP,0.03,0.02,44.86389453943689,-14.95463151314563,1.013856,0.6521432066666667,0.03,0.02,0.0
2026-01-12T03:35:14.592777,BTC,BUY,UP,0.025,0.025,49.51914754806745,0.0,0.506233,0.6510159722222222,0.025,0.025,0.0
2026-01-12T03:35:15.111924,XRP,BUY,UP,0.060000000000000005,0.060000000000000005,34.974655830302126,0.0,3.063782,0.6532845088888889,0.060000000000000005,0.060000000000000005,0.0
2026-01-12T03:35:21.518535,BTC,SELL,DOWN,0.975,0.025,49.52189100939186,0.0,6.409987,0.649881291111111,0.025,0.025,0.0
2026-01-12T03:35:21.521101,SOL,SELL,DOWN,0.98,0.02,44.95514209441245,0.0,0.514643,0.6433295711111111,0.02,0.02,0.0
2026-01-12T03:35:21.522361,XRP,SELL,DOWN,0.94,0.05,35.613905483952365,0.3788713349356638,0.514699,0.6433295711111111,0.060000000000000005,0.05,0.0
2026-01-12T03:35:23.038380,BTC,SELL,DOWN,0.975,0.025,48.17086537217307,0.0,1.011789,0.6421940322222223,0.025,0.025,0.0
2026-01-12T03:35:23.040409,SOL,BUY,UP,0.02,0.015,45.29019304001277,-11.322548260003193,1.01157,0.6421940322222223,0.02,0.015,0.0
2026-01-12T03:35:23.546264,XRP,BUY,UP,0.05,0.05,35.755415903965385,0.0,1.516291,0.6421940322222223,0.05,0.05,0.0
2026-01-12T03:35:26.081511,XRP,BUY,UP,0.05,0.045,35.4463884064676,-3.5446388406467624,2.029179,0.6399463166666667,0.05,0.045,0.0
2026-01-12T03:35:27.098089,XRP,SELL,DOWN,0.955,0.045,34.26998110017602,0.0,0.508448,0.63712733,0.045,0.045,0.0
2026-01-12T03:35:28.116241,XRP,BUY,UP,0.045,0.045,35.07782378571821,0.0,0.508712,0.6360014622222222,0.045,0.045,0.0
2026-01-12T03:35:38.013938,XRP,BUY,UP,0.045,0.05,36.00216645427622,4.000240717141806,9.391517,0.6348685555555555,0.045,0.05,0.0
2026-01-12T03:35:38.527202,SOL,BUY,UP,0.02,0.02,49.98135562186212,0.0,0.516305,0.6244387833333334,0.02,0.02,0.0
2026-01-12T03:35:40.074244,BTC,BUY,UP,0.02,0.025,48.366304343729695,12.091576085932427,1.553975,0.6238679044444445,0.02,0.025,0.0
2026-01-12T03:35:40.598630,XRP,BUY,UP,0.05,0.05,36.93827217497081,0.0,2.06867,0.6238679044444445,0.05,0.05,0.0
2026-01-12T03:35:41.115145,ETH,BUY,UP,0.02,0.02,49.784007268598884,0.0,3.106937,0.6244387833333334,0.02,0.02,0.0
2026-01-12T03:35:41.626545,SOL,BUY,UP,0.02,0.020499999999999997,49.7297021084621,1.243242552711545,2.586615,0.6232957011111111,0.02,0.020499999999999997,0.0
2026-01-12T03:35:41.635697,XRP,BUY,UP,0.04,0.04,35.61958931331275,0.0,0.518252,0.6209862788888889,0.04,0.04,0.0
2026-01-12T03:35:42.656456,ETH,SELL,DOWN,0.98,0.02,49.265952145357424,0.0,1.033109,0.6204239388888888,0.02,0.02,0.0
2026-01-12T03:35:43.193848,SOL,BUY,UP,0.020499999999999997,0.0155,45.458632219246844,-11.087471272987031,1.047558,0.6198451977777778,0.020499999999999997,0.0155,0.0
2026-01-12T03:35:45.762909,XRP,BUY,UP,0.04,0.035,35.258006086181226,-4.407250760772651,3.614119,0.6198451977777778,0.04,0.035,0.0
2026-01-12T03:35:58.746920,XRP,BUY,UP,0.035,0.035,35.63188362854062,0.0,12.365811,0.6151407733333334,0.035,0.035,0.0
2026-01-12T03:35:59.769811,XRP,BUY,UP,0.04,0.04,35.868374981310595,0.0,0.516991,0.6008344944444444,0.04,0.04,0.0
2026-01-12T03:36:00.783436,XRP,BUY,UP,0.04,0.04,35.18180291703558,0.0,0.507221,0.5996978222222222,0.04,0.04,0.0
2026-01-12T03:36:01.796275,XRP,BUY,UP,0.04,0.04,34.99588099385853,0.0,0.506555,0.5985720822222222,0.04,0.04,0.0
2026-01-12T03:36:02.818836,XRP,BUY,UP,0.04,0.035,35.702231866742494,-4.46277898334281,0.514444,0.5974442511111111,0.04,0.035,0.0
2026-01-12T03:36:04.848567,XRP,SELL,DOWN,0.965,0.025,36.53436164175062,0.3785944211580379,1.520425,0.5963068455555556,0.035,0.025,0.0
2026-01-12T03:36:06.895811,XRP,BUY,UP,0.025,0.025,38.80169020410831,0.0,1.530159,0.5940429077777777,0.025,0.025,0.0
2026-01-12T03:36:07.908909,XRP,BUY,UP,0.025,0.025,40.34569878656215,0.0,0.506623,0.5917802411111112,0.025,0.025,0.0
2026-01-12T03:36:19.636836,XRP,BUY,UP,0.025,0.025,41.26588196407621,0.0,11.210973,0.590642981111111,0.025,0.025,0.0
2026-01-12T03:36:20.544673,BTC,SELL,DOWN,0.98,0.015,46.69474450686957,0.23823849238198783,39.954351,0.6215680155555555,0.02,0.015,0.0
2026-01-12T03:36:20.545056,XRP,BUY,UP,0.025,0.025,39.28811467016794,0.0,0.39578,0.57761647,0.025,0.025,0.0
