timestamp,asset,action,side,entry_price,exit_price,size,pnl,duration_sec,time_remaining,prob_at_entry,prob_at_exit,binance_change
2026-01-12T03:27:52.199334,BTC,BUY,UP,0.07,0.065,50.0,-3.5714285714285743,0.505101,0.14256291333333335,0.07,0.065,0.0
2026-01-12T03:27:52.200495,ETH,BUY,UP,0.785,0.785,50.0,0.0,0.505604,0.14256291333333335,0.785,0.785,0.0
2026-01-12T03:27:52.201904,XRP,SELL,DOWN,0.735,0.265,50.0,0.0,0.506066,0.14256291333333335,0.265,0.265,0.0
2026-01-12T03:27:53.215489,ETH,BUY,UP,0.755,0.755,50.0,0.0,0.510479,0.1414405311111111,0.755,0.755,0.0
2026-01-12T03:27:53.216758,XRP,BUY,UP,0.265,0.23500000000000001,50.0,-5.660377358490566,0.510848,0.1414405311111111,0.265,0.23500000000000001,0.0
2026-01-12T03:27:53.724180,SOL,BUY,UP,0.945,0.945,50.0,0.0,1.522892,0.14200188333333333,0.945,0.945,0.0
2026-01-12T03:27:54.740175,BTC,BUY,UP,0.035,0.035,50.0,0.0,2.035891,0.1414405311111111,0.035,0.035,0.0
2026-01-12T03:27:54.741919,XRP,BUY,UP,0.23500000000000001,0.23500000000000001,50.0,0.0,1.016849,0.14030877333333333,0.23500000000000001,0.23500000000000001,0.0
2026-01-12T03:27:55.249093,ETH,BUY,UP,0.735,0.735,50.0,0.0,1.525611,0.14030877333333333,0.735,0.735,0.0
2026-01-12T03:27:56.261101,ETH,BUY,UP,0.735,0.735,48.2255,0.0,0.508155,0.13805364666666667,0.735,0.735,0.0
2026-01-12T03:27:56.764453,BTC,SELL,DOWN,0.965,0.04,45.89375,-0.23779145077720226,1.516545,0.13861506222222222,0.035,0.04,0.0
2026-01-12T03:27:56.767349,SOL,BUY,UP,0.945,0.945,48.125,0.0,2.53464,0.13974319777777777,0.945,0.945,0.0
2026-01-12T03:27:57.275479,ETH,BUY,UP,0.735,0.735,47.06244164535153,0.0,0.509667,0.13692986222222223,0.735,0.735,0.0
2026-01-12T03:27:57.277227,XRP,BUY,UP,0.2,0.2,42.314375000000005,0.0,2.02669,0.13861506222222222,0.2,0.2,0.0
2026-01-12T03:27:57.783785,SOL,SELL,DOWN,0.05500000000000005,0.945,43.89739929511499,0.0,0.507241,0.1363638788888889,0.945,0.945,0.0
2026-01-12T03:27:58.288518,ETH,SELL,DOWN,0.265,0.735,46.056070473758545,0.0,0.507859,0.13580119333333335,0.735,0.735,0.0
2026-01-12T03:27:59.302190,BTC,SELL,DOWN,0.965,0.035,40.56926457035125,0.0,2.028826,0.1363638788888889,0.035,0.035,0.0
2026-01-12T03:27:59.303868,ETH,BUY,UP,0.735,0.735,45.809731059033446,0.0,0.509624,0.13467447333333332,0.735,0.735,0.0
2026-01-12T03:27:59.305467,XRP,BUY,UP,0.2,0.2,44.215471146037146,0.0,1.520566,0.13580119333333335,0.2,0.2,0.0
2026-01-12T03:28:00.313446,ETH,BUY,UP,0.735,0.745,46.07282470330299,0.6268411524258917,0.504873,0.13354770333333332,0.735,0.745,0.0
2026-01-12T03:28:00.314600,SOL,BUY,UP,0.945,0.945,43.8102667677709,0.0,2.025199,0.1352365311111111,0.945,0.945,0.0
2026-01-12T03:28:06.616656,BTC,SELL,DOWN,0.96,0.045,36.648933260051585,-0.1908798607294355,6.808797,0.13354770333333332,0.04,0.045,0.0
2026-01-12T03:28:07.126675,SOL,SELL,DOWN,0.05500000000000005,0.945,43.718074958194656,0.0,0.508136,0.12598249555555557,0.945,0.945,0.0
2026-01-12T03:28:07.127235,XRP,BUY,UP,0.2,0.15500000000000003,46.65743422114924,-10.497922699758574,7.31773,0.13354770333333332,0.2,0.15500000000000003,0.0
2026-01-12T03:28:07.632240,ETH,BUY,UP,0.745,0.775,45.34457960323186,1.8259562256334994,1.014245,0.12598249555555557,0.745,0.775,0.0
2026-01-12T03:28:08.144087,SOL,BUY,UP,0.945,0.945,42.385931855298395,0.0,0.51095,0.12485467666666666,0.945,0.945,0.0
2026-01-12T03:28:08.651530,BTC,BUY,UP,0.025,0.025,39.20918233147537,0.0,1.52609,0.12541706666666666,0.025,0.025,0.0
2026-01-12T03:28:08.652490,ETH,BUY,UP,0.775,0.77,43.32762678311038,-0.2795330760200672,0.509869,0.12428846888888889,0.775,0.77,0.0
2026-01-12T03:28:08.653950,XRP,SELL,DOWN,0.845,0.15500000000000003,42.05231106760905,0.0,1.020212,0.12485467666666666,0.15500000000000003,0.15500000000000003,0.0
2026-01-12T03:28:09.665912,SOL,BUY,UP,0.945,0.935,41.69677186028058,-0.4412356810611656,1.012645,0.12372165444444445,0.945,0.935,0.0
2026-01-12T03:28:10.169569,BTC,SELL,DOWN,0.975,0.025,43.835608144795856,0.0,1.008497,0.12315535222222222,0.025,0.025,0.0
2026-01-12T03:28:10.172051,XRP,SELL,DOWN,0.865,0.135,36.92940843452903,0.0,0.505249,0.12259621777777778,0.135,0.135,0.0
2026-01-12T03:28:10.682054,SOL,SELL,DOWN,0.06499999999999995,0.935,41.01763099393525,0.0,0.511138,0.12203518111111111,0.935,0.935,0.0
2026-01-12T03:28:11.184933,BTC,BUY,UP,0.025,0.025,46.491759217928426,0.0,0.504711,0.12146733555555556,0.025,0.025,0.0
2026-01-12T03:28:11.186087,ETH,BUY,UP,0.775,0.755,42.07667774520449,-1.0858497482633427,1.521083,0.12259621777777778,0.775,0.755,0.0
2026-01-12T03:28:11.690216,SOL,SELL,DOWN,0.06499999999999995,0.935,40.215764020346626,0.0,0.503424,0.12090667444444445,0.935,0.935,0.0
2026-01-12T03:28:11.691183,XRP,SELL,DOWN,0.87,0.13,39.505411863157974,0.0,1.008182,0.12146733555555556,0.13,0.13,0.0
2026-01-12T03:28:12.194235,BTC,BUY,UP,0.025,0.025,47.567355949623135,0.0,0.505409,0.12034660555555556,0.025,0.025,0.0
2026-01-12T03:28:12.195381,ETH,SELL,DOWN,0.245,0.755,42.07312521206947,0.0,0.505789,0.12034660555555556,0.755,0.755,0.0
2026-01-12T03:28:12.702773,SOL,BUY,UP,0.9299999999999999,0.9299999999999999,39.9925355185592,0.0,0.506617,0.11978528111111111,0.9299999999999999,0.9299999999999999,0.0
2026-01-12T03:28:12.703342,XRP,BUY,UP,0.13,0.12,41.41780411463334,-3.185984931894875,0.506525,0.11978528111111111,0.13,0.12,0.0
2026-01-12T03:28:13.205496,ETH,SELL,DOWN,0.245,0.755,43.681137507612775,0.0,0.503439,0.11922191555555556,0.755,0.755,0.0
2026-01-12T03:28:13.711213,SOL,BUY,UP,0.925,0.925,41.448851910233884,0.0,0.504732,0.11866227444444445,0.925,0.925,0.0
2026-01-12T03:28:14.220100,BTC,BUY,UP,0.025,0.025,48.23943037746932,0.0,1.518919,0.11922191555555556,0.025,0.025,0.0
2026-01-12T03:28:14.222595,XRP,BUY,UP,0.11499999999999999,0.125,41.87053703242831,3.6409162636894217,1.015441,0.11866227444444445,0.11499999999999999,0.125,0.0
2026-01-12T03:28:14.725827,SOL,BUY,UP,0.925,0.925,44.21225387724721,0.0,0.504038,0.11753430666666667,0.925,0.925,0.0
2026-01-12T03:28:15.237819,BTC,SELL,DOWN,0.975,0.025,48.78275891004161,0.0,0.513365,0.11697382777777778,0.025,0.025,0.0
