timestamp,asset,action,side,entry_price,exit_price,size,pnl,duration_sec,time_remaining,prob_at_entry,prob_at_exit,binance_change
2026-01-12T03:52:41.773279,BTC,BUY,UP,0.645,0.665,42.5,1.317829457364342,0.503358,0.4874787088888889,0.645,0.665,0.0
2026-01-12T03:52:41.775344,XRP,SELL,DOWN,0.10999999999999999,0.89,50.0,0.0,0.503839,0.4874787088888889,0.89,0.89,0.0
2026-01-12T03:52:44.309020,ETH,BUY,UP,0.815,0.835,50.0,1.226993865030676,3.038439,0.4874787088888889,0.815,0.835,0.0
2026-01-12T03:52:44.310001,SOL,BUY,UP,0.625,0.625,42.5,0.0,2.026097,0.4863542411111111,0.625,0.625,0.0
2026-01-12T03:52:45.324198,XRP,BUY,UP,0.89,0.895,50.0,0.2808988764044946,3.039704,0.4863542411111111,0.89,0.895,0.0
2026-01-12T03:52:46.339635,SOL,BUY,UP,0.625,0.625,42.5,0.0,1.521443,0.48353777555555555,0.625,0.625,0.0
2026-01-12T03:52:46.340536,XRP,BUY,UP,0.895,0.895,49.1075,0.0,0.507647,0.48241019555555553,0.895,0.895,0.0
2026-01-12T03:52:46.842543,BTC,BUY,UP,0.665,0.665,50.0,0.0,4.560608,0.4863542411111111,0.665,0.665,0.0
2026-01-12T03:52:48.372803,XRP,BUY,UP,0.895,0.895,45.74829729329083,0.0,1.528152,0.4812869611111111,0.895,0.895,0.0
2026-01-12T03:52:48.878238,ETH,BUY,UP,0.815,0.79,50.0,-1.533742331288338,4.060979,0.48353777555555555,0.815,0.79,0.0
2026-01-12T03:52:48.879201,SOL,BUY,UP,0.625,0.615,42.3449192413187,-0.6775187078610998,2.035209,0.4812869611111111,0.625,0.615,0.0
2026-01-12T03:52:49.388239,XRP,BUY,UP,0.895,0.895,43.08998337887518,0.0,0.508305,0.47902582444444447,0.895,0.895,0.0
2026-01-12T03:52:56.728590,SOL,BUY,UP,0.615,0.615,40.122210354667175,0.0,7.340972,0.4784604211111111,0.615,0.615,0.0
2026-01-12T03:52:57.234081,BTC,BUY,UP,0.62,0.665,39.472089323071415,2.8649097089326054,8.863022,0.47958856333333333,0.62,0.665,0.0
2026-01-12T03:52:59.252578,BTC,BUY,UP,0.665,0.665,40.047048702426565,0.0,1.51557,0.46918204888888887,0.665,0.665,0.0
2026-01-12T03:53:00.267643,BTC,BUY,UP,0.665,0.665,39.44954545872737,0.0,0.504396,0.46693063777777777,0.665,0.665,0.0
2026-01-12T03:53:00.268848,ETH,BUY,UP,0.795,0.825,37.640319220710126,1.4203894045550949,10.881915,0.4784604211111111,0.795,0.825,0.0
2026-01-12T03:53:00.270099,XRP,BUY,UP,0.895,0.86,42.610088920013666,-1.6663163264809828,10.376304,0.4778981455555556,0.895,0.86,0.0
2026-01-12T03:53:00.775364,SOL,BUY,UP,0.615,0.615,37.126860478366254,0.0,3.037075,0.46918204888888887,0.615,0.615,0.0
2026-01-12T03:53:01.277549,BTC,BUY,UP,0.665,0.665,41.14600463041248,0.0,0.503677,0.4658077944444444,0.665,0.665,0.0
2026-01-12T03:53:01.278657,ETH,BUY,UP,0.825,0.81,45.64786200117801,-0.8299611272941403,0.503998,0.4658077944444444,0.825,0.81,0.0
2026-01-12T03:53:01.787931,XRP,BUY,UP,0.86,0.86,42.209835120351634,0.0,1.011562,0.4658077944444444,0.86,0.86,0.0
