timestamp,asset,action,side,entry_price,exit_price,size,pnl,duration_sec,time_remaining,prob_at_entry,prob_at_exit,binance_change
2026-01-11T05:32:12.365385,ETH,BUY,UP,0.465,0.365,25.0,-5.376344086021507,0.50977,0.8534951433333333,0.465,0.365,0.0
2026-01-11T05:32:12.868346,BTC,BUY,UP,0.385,0.385,42.5,0.0,0.503826,0.8529292322222222,0.385,0.385,0.0
2026-01-11T05:32:13.373420,SOL,BUY,UP,0.495,0.435,25.0,-3.0303030303030303,2.024571,0.8540586011111111,0.495,0.435,0.0
2026-01-11T05:32:14.383797,ETH,SELL,DOWN,0.635,0.365,42.5,0.0,1.011073,0.8518098466666667,0.365,0.365,0.0
2026-01-11T05:32:14.385534,XRP,BUY,UP,0.31000000000000005,0.30500000000000005,50.0,-0.8064516129032263,2.018964,0.8529292322222222,0.31000000000000005,0.30500000000000005,0.0
2026-01-11T05:32:15.392840,SOL,BUY,UP,0.435,0.435,37.5,0.0,1.514616,0.8512484544444444,0.435,0.435,0.0
2026-01-11T05:32:15.901447,BTC,BUY,UP,0.385,0.375,42.5,-1.1038961038961048,2.02427,0.8512484544444444,0.385,0.375,0.0
2026-01-11T05:32:15.902633,ETH,BUY,UP,0.365,0.365,42.5,0.0,1.015032,0.8501263577777778,0.365,0.365,0.0
2026-01-11T05:32:15.903973,XRP,BUY,UP,0.30500000000000005,0.30500000000000005,50.0,0.0,1.015358,0.8501263577777778,0.30500000000000005,0.30500000000000005,0.0
2026-01-11T05:32:16.913341,BTC,BUY,UP,0.375,0.385,42.5,1.1333333333333342,0.506572,0.8484377911111112,0.375,0.385,0.0
2026-01-11T05:32:17.921769,ETH,BUY,UP,0.365,0.365,42.5,0.0,1.514271,0.8484377911111112,0.365,0.365,0.0
2026-01-11T05:32:31.821687,BTC,BUY,UP,0.385,0.385,42.00032999411266,0.0,14.404147,0.8473149499999999,0.385,0.385,0.0
2026-01-11T05:32:32.833326,BTC,BUY,UP,0.385,0.385,40.8300023770333,0.0,0.508432,0.8307510244444445,0.385,0.385,0.0
2026-01-11T05:32:33.342853,XRP,BUY,UP,0.30500000000000005,0.215,50.0,-14.754098360655744,16.934388,0.8484377911111112,0.30500000000000005,0.215,0.0
2026-01-11T05:32:35.870347,ETH,BUY,UP,0.365,0.395,42.250261135278116,3.4726242028995746,17.438041,0.8461877522222222,0.365,0.395,0.0
2026-01-11T05:32:36.376632,XRP,BUY,UP,0.215,0.195,47.687035362695454,-4.436003289553064,2.023375,0.8284991022222222,0.215,0.195,0.0
2026-01-11T05:32:36.883178,ETH,BUY,UP,0.395,0.395,40.14107005267596,0.0,0.507749,0.8262509566666667,0.395,0.395,0.0
2026-01-11T05:32:36.884652,SOL,BUY,UP,0.435,0.49,36.9375,4.670258620689654,20.981321,0.84899973,0.435,0.49,0.0
2026-01-11T05:32:37.895395,BTC,BUY,UP,0.385,0.38,40.84642958115261,-0.5304731114435409,4.553915,0.8296216544444445,0.385,0.38,0.0
2026-01-11T05:32:37.896959,SOL,BUY,UP,0.49,0.49,23.19646858085531,0.0,0.507207,0.82512481,0.49,0.49,0.0
