timestamp,asset,action,side,entry_price,exit_price,size,pnl,duration_sec,time_remaining,prob_at_entry,prob_at_exit,binance_change
2026-01-12T08:01:11.406217,BTC,BUY,UP,0.485,0.525,2.5,0.20618556701030946,28.881579,0.9582824122222222,0.485,0.525,0.0
2026-01-12T08:01:41.618942,BTC,BUY,UP,0.485,0.255,2.5,-1.1855670103092784,27.052883,0.9187464166666666,0.485,0.255,0.0
2026-01-12T08:02:02.970548,BTC,BUY,UP,0.265,0.305,3.9596418665513244,0.597681791177558,16.909638,0.8861450833333333,0.265,0.305,0.0
2026-01-12T08:02:27.538769,BTC,BUY,UP,0.305,0.385,3.2939684027908553,0.8639917122074376,20.758264,0.8628028333333334,0.305,0.385,0.0
2026-01-12T08:02:49.963645,BTC,BUY,UP,0.385,0.445,2.930026575537044,0.45662751826551334,18.00022,0.8351514688888888,0.385,0.445,0.0
2026-01-12T08:03:10.562059,BTC,SELL,DOWN,0.575,0.425,2.9857437325049965,0.0,14.086659,0.8091712344444444,0.425,0.425,0.0
2026-01-12T08:03:33.099782,BTC,SELL,DOWN,0.495,0.505,1.919415535123861,0.0,17.349954,0.7839523333333334,0.505,0.505,0.0
2026-01-12T08:03:33.100288,ETH,SELL,DOWN,0.505,0.705,2.5,-1.0396039603960394,166.515872,0.9506394888888889,0.495,0.705,0.0
2026-01-12T08:03:33.100638,SOL,BUY,UP,0.515,0.795,2.5,1.3592233009708738,142.516704,0.9249280677777777,0.515,0.795,0.0
2026-01-12T08:03:33.101049,XRP,BUY,UP,0.475,0.745,2.5,1.4210526315789476,161.520812,0.9506394888888889,0.475,0.745,0.0
